id,movie_id,keyword_id
18021,109513,4009
18022,109513,161974
18023,109513,179431
18024,12085,10726
18025,12085,160488
18026,12085,187056
18027,204922,1453
18028,204922,2726
18029,204922,2879
18030,204922,11612
18031,204922,187844
18032,38985,1560
18033,38985,1926
18034,38985,6342
18035,38985,15009
18036,38985,33344
18037,38985,166974
18038,38985,168723
18039,38985,174468
18040,38985,181321
18041,38985,181322
18042,38985,181323
18043,38985,181324
18044,38985,181325
18045,44113,378
18046,44113,657
18047,44113,2887
18048,44113,3182
18049,44113,4459
18050,44113,5500
18051,44113,9758
18052,44113,11363
18053,44113,15232
18054,44113,15233
18055,44113,15234
18056,44113,15235
18057,21494,10965
18058,164457,378
18059,164457,380
18060,164457,2231
18061,164457,5301
18062,164457,9748
18063,164457,11494
18064,164457,13063
18065,164457,15108
18066,164457,18035
18067,164457,166816
18068,164457,195621
18069,164457,207268
18070,164457,207935
18071,164457,238189
18072,164457,238190
18073,4566,627
18074,4566,1946
18075,4566,2686
18076,4566,3692
18077,4566,4687
18078,4566,7335
18079,4566,7336
18080,4566,7337
18081,4566,7340
18082,17795,833
18083,17795,840
18084,17795,3635
18085,17795,15017
18086,17795,169028
18087,17795,169046
18088,1073,258
18089,1073,949
18090,1073,1812
18091,1073,1992
18092,1073,2340
18093,1073,3616
18094,1073,4183
18095,1073,6078
18096,1073,6092
18097,1073,9826
18098,1073,9937
18099,1073,10226
18100,1073,33705
18101,1073,159419
18102,1073,200883
18103,1073,207268
18104,153158,13042
18105,81836,588
18106,81836,156063
18107,81836,156934
18108,10724,334
18109,10724,3203
18110,10724,3773
18111,10724,3864
18112,10724,6093
18113,10724,9937
18114,9473,237
18115,9473,471
18116,9473,2482
18117,9473,2870
18118,9473,6154
18119,9473,6778
18120,9473,8102
18121,9473,8421
18122,9473,8636
18123,9473,8778
18124,9473,9663
18125,9473,9887
18126,9473,10033
18127,9473,10138
18128,9473,10988
18129,9473,11214
18130,9473,11217
18131,9473,11317
18132,9473,11324
18133,9473,11325
18134,9473,161919
18135,9473,203175
18136,2196,380
18137,2196,455
18138,2196,494
18139,2196,965
18140,2196,970
18141,2196,1328
18142,2196,1647
18143,2196,1909
18144,2196,3739
18145,2196,4432
18146,2196,4902
18147,2196,5498
18148,2196,5948
18149,2196,6410
18150,2196,11483
18151,2196,171070
18152,2196,189421
18153,1499,233
18154,1499,4379
18155,1499,10278
18156,20857,237
18157,82693,246
18158,82693,276
18159,82693,795
18160,82693,818
18161,82693,894
18162,82693,3344
18163,82693,6054
18164,82693,10226
18165,82693,41329
18166,82693,155816
18167,82693,162970
18168,82693,189447
18169,82693,189881
18170,1646,577
18171,1646,818
18172,1646,1739
18173,1646,2394
18174,1646,2913
18175,1646,4508
18176,1646,5565
18177,1646,5600
18178,1646,6270
18179,1646,6984
18180,1646,6985
18181,1646,6986
18182,1646,6987
18183,1646,7920
18184,1646,41385
18185,1646,181858
18186,1646,185722
18187,44944,293
18188,44944,493
18189,44944,570
18190,44944,9673
18191,44944,11925
18192,44944,33372
18193,4108,1926
18194,4108,3792
18195,4108,3796
18196,4108,6019
18197,8456,526
18198,8456,779
18199,8456,1353
18200,8456,1721
18201,8456,4613
18202,8456,5400
18203,8456,6075
18204,8456,6270
18205,8456,8508
18206,8456,9748
18207,8456,11221
18208,8456,12612
18209,8456,14819
18210,8456,156801
18211,8456,174244
18212,7341,236
18213,7341,255
18214,7341,293
18215,7341,657
18216,7341,2483
18217,7341,2884
18218,7341,5086
18219,7341,6270
18220,7341,8181
18221,7341,8508
18222,7341,9663
18223,7341,9826
18224,7341,10266
18225,7341,10508
18226,7341,11181
18227,7341,11221
18228,7341,15085
18229,7341,161320
18230,7341,171411
18231,7341,187056
18232,19255,10131
18233,19255,168468
18234,19255,168469
18235,19255,168471
18236,19255,168472
18237,19255,168477
18238,19255,168479
18239,19255,168481
18240,19255,168482
18241,19255,168483
18242,19255,168485
18243,19255,168486
18244,19255,168490
18245,19255,168491
18246,10187,840
18247,10187,2946
18248,10187,11999
18249,49517,470
18250,49517,2106
18251,49517,5265
18252,49517,11134
18253,49517,14617
18254,49517,14618
18255,50780,6300
18256,50780,187056
18257,16363,1411
18258,16363,1457
18259,16363,2901
18260,16363,4344
18261,16363,5744
18262,16363,13424
18263,16363,33613
18264,16363,155273
18265,16363,156187
18266,16363,158375
18267,16363,163440
18268,16363,165340
18269,16363,165347
18270,1946,282
18271,1946,2157
18272,1946,3088
18273,1946,3490
18274,1946,4563
18275,1946,4565
18276,1946,5380
18277,85,83
18278,85,483
18279,85,485
18280,85,486
18281,85,487
18282,85,488
18283,85,1160
18284,85,1294
18285,85,1454
18286,85,1456
18287,85,2650
18288,85,2652
18289,85,2656
18290,85,2853
18291,85,2854
18292,85,2856
18293,85,6956
18294,85,9032
18295,85,11105
18296,85,41586
18297,85,176731
18298,85,184134
18299,772,65
18300,772,242
18301,772,14512
18302,772,207317
18303,840,1447
18304,840,1523
18305,840,1603
18306,840,2227
18307,840,2583
18308,840,3243
18309,840,3268
18310,840,3760
18311,840,4212
18312,840,4214
18313,840,4217
18314,840,9738
18315,840,9951
18316,840,10629
18317,840,156091
18318,840,160754
18319,840,187710
18320,840,206711
18321,840,206811
18322,9682,236
18323,9682,2157
18324,9682,4959
18325,9682,6614
18326,9682,9714
18327,96,374
18328,96,703
18329,96,1567
18330,96,1568
18331,96,3688
18332,96,4898
18333,96,5340
18334,96,6149
18335,96,8181
18336,96,9663
18337,96,10950
18338,96,12371
18339,96,12670
18340,96,14601
18341,96,14819
18342,96,15483
18343,96,18021
18344,96,155544
18345,96,163047
18346,96,167316
18347,96,193507
18348,96,226427
18349,96,226428
18350,96,226429
18351,10678,378
18352,10678,1594
18353,10678,3848
18354,10678,10685
18355,10678,10909
18356,274,818
18357,274,6259
18358,274,8087
18359,274,9937
18360,274,10714
18361,274,12565
18362,274,14895
18363,274,18525
18364,274,33872
18365,274,208048
18366,8872,2571
18367,8872,5540
18368,8872,10582
18369,8872,187056
18370,16290,4424
18371,16290,5452
18372,16290,5956
18373,16290,6241
18374,16290,10267
18375,16290,179431
18376,16290,209714
18377,579,1919
18378,579,2041
18379,579,2993
18380,579,3180
18381,579,3735
18382,579,3737
18383,579,4210
18384,579,5156
18385,579,5160
18386,579,9663
18387,579,10084
18388,579,13130
18389,579,15097
18390,579,15098
18391,579,158297
18392,579,204009
18393,14405,3445
18394,14405,158401
18395,14405,158402
18396,14405,158418
18397,14405,179431
18398,138843,1156
18399,138843,2626
18400,138843,5713
18401,138843,9672
18402,138843,13127
18403,138843,15043
18404,138843,162846
18405,138843,188989
18406,138843,228897
18407,138843,228936
18408,11637,1926
18409,11637,2554
18410,11637,7312
18411,11637,10103
18412,11637,156322
18413,11637,199093
18414,1584,578
18415,1584,5288
18416,1584,6270
18417,1584,41591
18418,9312,779
18419,9312,1299
18420,9312,2041
18421,9312,10292
18422,9312,10821
18423,9312,12380
18424,9312,14819
18425,9312,41645
18426,9312,188955
18427,12153,1568
18428,12153,1812
18429,12153,11860
18430,12153,165282
18431,12153,167316
18432,12153,201554
18433,65057,1668
18434,65057,4604
18435,65057,5600
18436,65057,11501
18437,65057,34145
18438,65057,155879
18439,65057,155881
18440,65057,155882
18441,65057,155884
18442,65057,155888
18443,65057,155891
18444,65057,155892
18445,65057,155894
18446,65057,155896
18447,65057,177259
18448,8326,10541
18449,8326,11707
18450,8326,14783
18451,8326,159188
18452,8326,159197
18453,8326,159201
18454,8326,159212
18455,35690,1155
18456,35690,1605
18457,35690,5600
18458,35690,14714
18459,35690,187056
18460,76203,1294
18461,76203,1930
18462,76203,2831
18463,76203,3136
18464,76203,4225
18465,76203,15189
18466,76203,155794
18467,76203,190477
18468,76203,197643
18469,76203,207928
18470,76203,209069
18471,76203,209070
18472,13497,171258
18473,13497,171260
18474,13497,171261
18475,13497,171263
18476,13497,171268
18477,13497,171273
18478,162,240
18479,162,699
18480,162,928
18481,162,1415
18482,162,1435
18483,162,1436
18484,162,1437
18485,162,6059
18486,296096,392
18487,296096,818
18488,296096,894
18489,296096,1415
18490,296096,2564
18491,296096,10241
18492,296096,155209
18493,296096,158558
18494,296096,169152
18495,296096,187056
18496,296096,191100
18497,296096,207443
18498,296096,207819
18499,1051,796
18500,1051,916
18501,1051,1759
18502,1051,2013
18503,1051,2231
18504,1051,2235
18505,1051,3149
18506,1051,3391
18507,1051,4654
18508,1051,4655
18509,1051,238010
18510,376659,567
18511,376659,1010
18512,376659,8508
18513,376659,15160
18514,376659,18035
18515,376659,163173
18516,376659,193674
18517,10073,248
18518,10073,2913
18519,10073,3453
18520,10073,3583
18521,10073,13027
18522,16690,10336
18523,273895,2075
18524,273895,5835
18525,273895,8570
18526,273895,11243
18527,273895,163116
18528,273895,186576
18529,273895,187056
18530,273895,204836
18531,14873,1261
18532,14873,4344
18533,14873,4809
18534,14873,5331
18535,14873,5650
18536,14873,9663
18537,14873,10468
18538,14873,10787
18539,14873,13014
18540,14873,18155
18541,14873,44450
18542,14873,44451
18543,14873,44452
18544,14873,44453
18545,8968,3030
18546,8968,3298
18547,8968,5707
18548,8968,14602
18549,8968,155808
18550,8968,157154
18551,9963,563
18552,9963,3737
18553,9963,4379
18554,9963,4549
18555,9963,9844
18556,15655,3905
18557,15655,4144
18558,15655,4809
18559,15655,8082
18560,15655,10468
18561,15655,15199
18562,15655,187056
18563,21208,745
18564,21208,1635
18565,21208,13014
18566,21208,155591
18567,21208,166490
18568,21208,179430
18569,21208,179431
18570,272878,3541
18571,272878,6091
18572,272878,9672
18573,272878,10084
18574,272878,10085
18575,272878,15162
18576,272878,172291
18577,314365,516
18578,314365,917
18579,314365,934
18580,314365,1196
18581,314365,1680
18582,314365,2337
18583,314365,6148
18584,314365,9665
18585,314365,10093
18586,314365,10909
18587,314365,18396
18588,314365,157008
18589,314365,161207
18590,314365,161304
18591,314365,195240
18592,314365,204357
18593,314365,207317
18594,13279,2016
18595,13279,2539
18596,13279,10226
18597,13279,10275
18598,13279,11325
18599,13279,13149
18600,13279,14778
18601,13279,166148
18602,13279,167377
18603,13279,188609
18604,1975,9714
18605,1975,9736
18606,1975,10541
18607,33644,577
18608,33644,965
18609,33644,3266
18610,33644,6876
18611,33644,11322
18612,1649,2964
18613,1649,3737
18614,1649,4116
18615,1649,4379
18616,1649,5540
18617,1649,5684
18618,1649,6155
18619,1649,10875
18620,1649,14544
18621,1649,14999
18622,1649,161891
18623,1649,163186
18624,9895,840
18625,9895,2946
18626,9895,3485
18627,9570,1373
18628,9570,1826
18629,9570,4078
18630,9570,4380
18631,27579,549
18632,27579,1192
18633,27579,9937
18634,27579,10093
18635,27579,212412
18636,16052,4344
18637,16052,164447
18638,16052,164460
18639,16052,164468
18640,16052,164476
18641,40264,3133
18642,40264,6270
18643,40264,10266
18644,40264,11931
18645,40264,12416
18646,40264,13130
18647,40264,179431
18648,1164,321
18649,1164,936
18650,1164,1419
18651,1164,1629
18652,1164,1635
18653,1164,1768
18654,1164,1941
18655,1164,2173
18656,1164,2201
18657,1164,2341
18658,1164,5600
18659,1164,14677
18660,1164,159753
18661,239678,818
18662,239678,3739
18663,239678,10041
18664,239678,10201
18665,239678,14647
18666,239678,18035
18667,239678,159103
18668,239678,172291
18669,14359,739
18670,14359,5202
18671,14359,6563
18672,14359,9989
18673,14359,10756
18674,14359,12990
18675,14359,14576
18676,14359,18453
18677,14359,18454
18678,14359,18455
18679,14359,208992
18680,3989,90
18681,3989,254
18682,3989,487
18683,3989,592
18684,3989,1014
18685,3989,1160
18686,3989,1242
18687,3989,1366
18688,3989,1627
18689,3989,2314
18690,3989,2355
18691,3989,2535
18692,3989,2580
18693,3989,2966
18694,3989,3263
18695,3989,3837
18696,3989,4596
18697,3989,5373
18698,3989,6086
18699,3989,164889
18700,3989,210610
18701,3989,218032
18702,76617,9663
18703,76617,10292
18704,76617,11545
18705,76617,12339
18706,76617,12394
18707,76617,179430
18708,76617,179431
18709,1710,796
18710,1710,2800
18711,1710,4668
18712,1710,5430
18713,1710,10714
18714,1710,11268
18715,1710,13001
18716,4258,9663
18717,4258,9755
18718,4258,11931
18719,4258,179430
18720,4258,179431
18721,20391,6015
18722,20391,162726
18723,10139,237
18724,10139,582
18725,10139,1013
18726,10139,1919
18727,10139,5565
18728,10139,6078
18729,10139,6083
18730,10139,6085
18731,10139,10180
18732,10139,11011
18733,10139,15134
18734,10139,166625
18735,10139,226553
18736,335778,186
18737,335778,2974
18738,335778,3033
18739,335778,3571
18740,335778,3575
18741,335778,5049
18742,335778,6150
18743,335778,6506
18744,335778,10877
18745,335778,11704
18746,335778,14989
18747,335778,156081
18748,9645,2799
18749,9645,3203
18750,9645,4078
18751,55465,65
18752,55465,958
18753,55465,4552
18754,55465,5570
18755,55465,8224
18756,55465,9663
18757,55465,11724
18758,55465,14964
18759,55465,14988
18760,55465,209714
18761,55465,220197
18762,617,213
18763,617,351
18764,617,544
18765,617,570
18766,617,739
18767,617,1196
18768,617,1664
18769,617,1936
18770,617,2087
18771,617,2920
18772,617,3012
18773,617,3152
18774,617,3180
18775,617,3181
18776,617,3182
18777,617,3183
18778,617,3184
18779,617,3185
18780,617,3186
18781,617,3188
18782,617,3189
18783,617,3190
18784,617,3192
18785,617,3193
18786,617,4580
18787,617,4812
18788,617,6148
18789,617,9457
18790,617,33626
18791,617,34094
18792,617,179431
18793,19904,6669
18794,19904,9714
18795,48289,966
18796,48289,3037
18797,48289,4289
18798,48289,4924
18799,48289,41307
18800,48289,41308
18801,48289,41309
18802,243,520
18803,243,532
18804,243,578
18805,243,633
18806,243,634
18807,243,635
18808,243,637
18809,243,638
18810,243,639
18811,6933,985
18812,6933,1578
18813,6933,1880
18814,6933,1947
18815,6933,3737
18816,6933,4399
18817,6933,4959
18818,6933,5426
18819,6933,5504
18820,6933,6054
18821,6933,6149
18822,6933,6262
18823,6933,9714
18824,6933,13001
18825,6933,13008
18826,17182,570
18827,17182,1419
18828,17182,2801
18829,17182,204959
18830,8848,1326
18831,8848,1552
18832,8848,1874
18833,8848,1953
18834,8848,2863
18835,8848,3345
18836,8848,3688
18837,8848,4183
18838,8848,4891
18839,8848,6025
18840,8848,7033
18841,8848,9672
18842,8848,11259
18843,8848,33456
18844,8848,33553
18845,8848,163865
18846,8848,167467
18847,8848,181659
18848,8848,191845
18849,8848,226410
18850,8848,226411
18851,38,563
18852,38,802
18853,38,931
18854,38,1453
18855,38,1566
18856,38,1604
18857,38,5625
18858,38,9673
18859,38,10937
18860,38,12400
18861,38,14534
18862,38,34265
18863,38,157171
18864,38,204374
18865,38,224279
18866,38303,1155
18867,38303,6038
18868,38303,10624
18869,38303,179431
18870,1266,6149
18871,1266,12670
18872,107985,10150
18873,107985,12332
18874,107985,33452
18875,107985,172514
18876,14043,387
18877,14043,703
18878,14043,818
18879,14043,1566
18880,14043,1930
18881,14043,3713
18882,14043,8508
18883,14043,9826
18884,14043,10084
18885,14043,10685
18886,14043,12396
18887,14043,13130
18888,14043,14601
18889,14043,18420
18890,14043,187844
18891,19901,293
18892,19901,813
18893,19901,828
18894,19901,1706
18895,19901,2217
18896,19901,2725
18897,19901,3133
18898,19901,4565
18899,19901,9767
18900,19901,9855
18901,19901,10327
18902,19901,11181
18903,19901,14760
18904,19901,17995
18905,19901,233706
18906,34016,2246
18907,34016,9799
18908,34016,13043
18909,34016,15320
18910,34016,40854
18911,34016,167576
18912,34016,169152
18913,34016,179431
18914,59860,660
18915,59860,10325
18916,59860,11200
18917,59860,14712
18918,59860,14733
18919,59860,34061
18920,10069,282
18921,10069,2157
18922,10069,4563
18923,10069,5380
18924,10069,5878
18925,9588,3094
18926,9588,3713
18927,12819,1994
18928,12819,2692
18929,12819,3691
18930,12819,7312
18931,12819,14798
18932,12819,15263
18933,12819,15265
18934,12819,15266
18935,9954,2343
18936,9954,3230
18937,9954,3616
18938,9954,4769
18939,9954,13130
18940,10115,650
18941,10115,1482
18942,10115,1525
18943,10115,4613
18944,10115,6075
18945,10115,13130
18946,10115,187056
18947,577,596
18948,577,1442
18949,577,1523
18950,577,2136
18951,577,6018
18952,577,208477
18953,328387,818
18954,328387,1576
18955,328387,11615
18956,328387,12361
18957,328387,13130
18958,328387,14512
18959,328387,18249
18960,328387,186846
18961,328387,201871
18962,328387,212562
18963,328387,223438
18964,328387,229980
18965,328387,235098
18966,12690,1415
18967,12690,14574
18968,9945,818
18969,9945,1508
18970,9945,8508
18971,9945,9259
18972,9945,9748
18973,9945,10093
18974,9945,14765
18975,9945,15084
18976,9945,34051
18977,9945,41380
18978,9945,41511
18979,9945,161935
18980,9945,166720
18981,9945,178159
18982,9945,224795
18983,539,612
18984,539,1443
18985,539,1859
18986,539,1879
18987,539,2217
18988,539,2669
18989,539,10594
18990,539,11677
18991,539,13092
18992,539,13112
18993,539,14604
18994,539,155790
18995,539,233450
18996,13596,248
18997,13596,572
18998,13596,1010
18999,13596,4394
19000,13596,6054
19001,13596,6060
19002,13596,6593
19003,13596,6946
19004,13596,9468
19005,13596,13027
19006,13596,14595
19007,13596,179431
19008,226857,188237
19009,13159,5987
19010,13159,10505
19011,13159,10707
19012,13159,13088
19013,13159,13130
19014,13159,18255
19015,13159,187536
19016,13159,208703
19017,526,305
19018,526,345
19019,526,1400
19020,526,2637
19021,526,2638
19022,526,2639
19023,526,2640
19024,526,2642
19025,526,9727
19026,22796,183886
19027,2355,2246
19028,2355,2754
19029,2355,2982
19030,2355,3321
19031,2355,3800
19032,2355,5597
19033,2355,6027
19034,2355,6381
19035,2355,6511
19036,2355,13001
19037,2355,18035
19038,5915,255
19039,5915,970
19040,5915,1890
19041,5915,2630
19042,5915,2796
19043,5915,3593
19044,5915,5565
19045,5915,9672
19046,5915,9772
19047,5915,9880
19048,5915,189092
19049,9842,248
19050,9842,271
19051,9842,725
19052,9842,1310
19053,9842,154781
19054,61012,11322
19055,61012,12446
19056,61012,41645
19057,61012,157690
19058,61012,177872
19059,61012,177875
19060,61012,177877
19061,61012,179430
19062,61012,209714
19063,755,246
19064,755,380
19065,755,459
19066,755,797
19067,755,798
19068,755,1664
19069,755,2483
19070,755,2492
19071,755,3133
19072,755,3649
19073,755,4063
19074,755,6593
19075,755,10093
19076,755,14601
19077,755,14687
19078,755,15363
19079,755,18072
19080,755,18233
19081,755,41380
19082,755,163795
19083,755,167664
19084,755,168152
19085,755,174878
19086,755,188711
19087,755,191441
19088,755,227811
19089,9089,2672
19090,9089,4543
19091,9089,7629
19092,9089,155294
19093,9089,171760
19094,9089,187056
19095,9470,780
19096,9470,2343
19097,9470,10391
19098,9470,11032
19099,9470,13142
19100,9470,33699
19101,9470,236316
19102,18357,2526
19103,18357,4344
19104,18357,4507
19105,18357,10468
19106,18357,11514
19107,18357,179430
19108,18357,179431
19109,7979,1228
19110,7979,3541
19111,7979,6650
19112,7979,7158
19113,7979,7955
19114,7979,7956
19115,7979,12392
19116,7979,13001
19117,7979,208349
19118,470,314
19119,470,741
19120,470,1252
19121,470,1333
19122,470,1465
19123,470,1591
19124,470,1647
19125,470,3927
19126,470,9844
19127,15644,10183
19128,9582,1326
19129,9582,1338
19130,9582,1936
19131,9582,2486
19132,9582,6256
19133,9582,8508
19134,9582,9468
19135,9582,9713
19136,9582,12541
19137,9582,13027
19138,9582,208764
19139,10642,3616
19140,10642,178226
19141,10642,178229
19142,10642,187056
19143,10642,206298
19144,10642,207844
19145,22074,279
19146,22074,592
19147,22074,2110
19148,22074,5636
19149,22074,6050
19150,22074,6126
19151,22074,10594
19152,22074,14737
19153,22074,188950
19154,2428,2974
19155,2428,5565
19156,2428,6917
19157,290751,1812
19158,290751,156948
19159,13805,5096
19160,13805,14819
19161,13805,156240
19162,13805,179431
19163,4597,642
19164,4597,960
19165,4597,974
19166,4597,4898
19167,4597,9276
19168,4597,10051
19169,9414,212
19170,9414,258
19171,9414,380
19172,9414,720
19173,9414,818
19174,9414,974
19175,9414,2571
19176,9414,6034
19177,9414,10325
19178,9414,10685
19179,9414,33705
19180,63492,818
19181,63492,3090
19182,63492,4620
19183,63492,9094
19184,63492,10364
19185,63492,11112
19186,63492,156478
19187,63492,162271
19188,63492,202429
19189,63492,224876
19190,81796,840
19191,81796,2095
19192,81796,2689
19193,81796,2964
19194,81796,9882
19195,81796,15234
19196,81796,15271
19197,81796,156039
19198,81796,190004
19199,81796,190005
19200,10710,931
19201,10710,1436
19202,10710,10226
19203,10710,12392
19204,10710,13025
19205,10710,15162
19206,10710,155624
19207,10710,159496
19208,15092,293
19209,15092,549
19210,15092,643
19211,15092,2860
19212,15092,3688
19213,15092,5157
19214,15092,7671
19215,15092,9663
19216,15092,10217
19217,15092,10726
19218,15092,10950
19219,15092,11512
19220,15092,11732
19221,15092,12545
19222,15092,13040
19223,15092,14967
19224,15092,157959
19225,15092,160868
19226,15092,179431
19227,15092,187844
19228,15092,214655
19229,15092,226738
19230,11382,1808
19231,11382,2276
19232,11382,6220
19233,11382,10818
19234,15005,818
19235,15005,1241
19236,15005,2011
19237,15005,10345
19238,8198,321
19239,8198,736
19240,8198,1808
19241,8198,4119
19242,8198,7983
19243,6963,242
19244,6963,520
19245,6963,1599
19246,6963,2136
19247,6963,5600
19248,6963,5905
19249,6963,6340
19250,6963,6564
19251,6963,7832
19252,15070,6075
19253,12797,3737
19254,12797,9622
19255,12797,156181
19256,12797,186382
19257,17134,6149
19258,17134,8233
19259,17134,15076
19260,17134,18035
19261,17134,210347
19262,41402,3133
19263,41402,9668
19264,41402,9714
19265,41402,10624
19266,41402,11336
19267,41402,15208
19268,41402,15209
19269,41402,155730
19270,41402,208289
19271,18885,240
19272,18885,1701
19273,18885,6054
19274,18885,6956
19275,18885,9713
19276,18885,9748
19277,18885,9823
19278,18885,10842
19279,18885,14751
19280,18885,15017
19281,18885,187710
19282,18885,193545
19283,18885,193546
19284,18885,193551
19285,18885,193552
19286,18885,206691
19287,18885,206694
19288,18885,206695
19289,18885,206696
19290,4953,2249
19291,4953,3297
19292,4953,6262
19293,4953,7321
19294,4953,34053
19295,10773,1956
19296,10773,4129
19297,10773,4344
19298,10773,6034
19299,10773,8979
19300,10773,194610
19301,146198,10051
19302,146198,10085
19303,146198,11719
19304,2639,242
19305,2639,5914
19306,2639,6255
19307,2639,10183
19308,2639,10818
19309,10563,237
19310,10563,1691
19311,10563,2301
19312,10563,2679
19313,10563,2683
19314,10563,4480
19315,10563,5265
19316,10563,6281
19317,10563,6351
19318,10563,9758
19319,10563,188843
19320,10563,229299
19321,295964,212
19322,295964,1650
19323,295964,1946
19324,295964,2992
19325,295964,3658
19326,295964,3914
19327,295964,11436
19328,295964,14964
19329,295964,18179
19330,295964,18293
19331,295964,223064
19332,5971,378
19333,5971,1563
19334,5971,10183
19335,9716,90
19336,9716,110
19337,9716,596
19338,9716,642
19339,9716,725
19340,9716,733
19341,9716,822
19342,9716,978
19343,9716,1326
19344,9716,1407
19345,9716,1442
19346,9716,1459
19347,9716,1605
19348,9716,1946
19349,9716,3282
19350,9716,3335
19351,9716,3525
19352,9716,4320
19353,9716,4344
19354,9716,4412
19355,9716,4543
19356,9716,4992
19357,9716,5159
19358,9716,6921
19359,9716,8778
19360,9716,10041
19361,9716,10183
19362,9716,10235
19363,9716,10325
19364,9716,10329
19365,9716,11436
19366,9716,11510
19367,9716,11612
19368,9716,12372
19369,9716,12414
19370,9716,12990
19371,9716,13097
19372,9716,14512
19373,9716,15160
19374,9716,33556
19375,9716,33965
19376,9716,34117
19377,9716,40950
19378,9716,156112
19379,9716,156237
19380,9716,159876
19381,9716,160322
19382,9716,161287
19383,9716,162846
19384,9716,165301
19385,9716,172418
19386,9716,174116
19387,9716,178883
19388,9716,180193
19389,9716,187844
19390,9716,188667
19391,9716,190161
19392,9716,197362
19393,9716,199232
19394,9716,208764
19395,11835,697
19396,11835,1522
19397,11835,9748
19398,11835,9826
19399,11835,10726
19400,11835,11522
19401,11835,11612
19402,11835,14687
19403,11835,15108
19404,11835,160488
19405,11835,160543
19406,11835,172353
19407,26171,10235
19408,26171,13005
19409,26171,18115
19410,26171,33364
19411,26171,33476
19412,26171,179431
19413,26171,204267
19414,31117,1009
19415,31117,1480
19416,31117,2878
19417,31117,6104
19418,31117,6257
19419,31117,9678
19420,31117,10842
19421,31117,234456
19422,9074,2281
19423,9074,3864
19424,9074,6163
19425,9074,8015
19426,9074,15090
19427,9074,33780
19428,15673,237
19429,15673,824
19430,15673,10325
19431,42618,978
19432,42618,3447
19433,42618,6562
19434,42618,10703
19435,42618,155513
19436,42618,158375
19437,42618,165317
19438,171274,818
19439,171274,1228
19440,171274,11168
19441,171274,11492
19442,171274,12670
19443,171274,208992
19444,109417,4344
19445,109417,209714
19446,13948,949
19447,13948,9755
19448,13948,180415
19449,13948,197638
19450,106747,534
19451,106747,833
19452,106747,3312
19453,106747,3544
19454,106747,12405
19455,10929,5812
19456,10929,7717
19457,10929,9748
19458,10929,33740
19459,10929,198780
19460,14220,2571
19461,14220,2597
19462,46435,549
19463,46435,4344
19464,46435,5565
19465,46435,10904
19466,46435,11333
19467,46435,33719
19468,46435,40831
19469,46435,40832
19470,46435,40837
19471,46435,40838
19472,46435,40984
19473,256962,907
19474,256962,1956
19475,256962,10706
19476,48231,818
19477,48231,2833
19478,48231,2842
19479,48231,5565
19480,48231,9888
19481,48231,10181
19482,48231,11333
19483,48231,11513
19484,48231,185722
19485,3509,387
19486,3509,703
19487,3509,818
19488,3509,1566
19489,3509,1568
19490,3509,2150
19491,3509,2588
19492,3509,2866
19493,3509,2964
19494,3509,4394
19495,3509,4565
19496,3509,4967
19497,3509,12190
19498,3509,14964
19499,3509,18420
19500,3509,180440
19501,3509,188950
19502,3509,202550
19503,3509,202551
19504,3509,202553
19505,3509,207268
19506,82684,1669
19507,82684,5349
19508,82684,6075
19509,82684,172772
19510,82684,184569
19511,12142,703
19512,12142,1299
19513,12142,1992
19514,12142,2041
19515,12142,2598
19516,12142,3762
19517,12142,4862
19518,12142,9853
19519,12142,9854
19520,12142,9855
19521,12142,9856
19522,12142,12377
19523,12142,41645
19524,12142,221387
19525,23367,586
19526,23367,4344
19527,23367,10686
19528,23367,13130
19529,23367,18001
19530,10740,4549
19531,10740,5484
19532,10740,9713
19533,10740,9736
19534,10740,10183
19535,10740,13027
19536,241239,417
19537,241239,592
19538,241239,1442
19539,241239,2355
19540,241239,2356
19541,241239,7337
19542,241239,9276
19543,241239,10590
19544,241239,10909
19545,241239,14512
19546,241239,166631
19547,241239,168948
19548,241239,189102
19549,241239,208289
19550,241239,235729
19551,241239,238182
19552,241239,238183
19553,14582,428
19554,14582,14643
19555,14582,15240
19556,14582,159909
19557,14582,188759
19558,14914,5565
19559,3902,578
19560,3902,1254
19561,3902,3836
19562,3902,4170
19563,3902,5212
19564,3902,5286
19565,3902,5288
19566,3902,5565
19567,3902,6027
19568,3902,6553
19569,3902,7980
19570,77948,1930
19571,77948,5265
19572,77948,6086
19573,21755,3202
19574,21755,203139
19575,4960,242
19576,4960,5756
19577,4960,13028
19578,128,1721
19579,128,1994
19580,128,3787
19581,128,5274
19582,128,5275
19583,128,5276
19584,128,5277
19585,128,6054
19586,128,7376
19587,128,10842
19588,128,210024
19589,40932,11663
19590,40932,155490
19591,40932,187056
19592,40932,209940
19593,16608,2125
19594,16608,5657
19595,16608,6259
19596,16608,9503
19597,16608,9622
19598,16608,10726
19599,16608,10950
19600,16608,13125
19601,16608,14707
19602,16608,14819
19603,16608,161231
19604,16608,162388
19605,16608,170314
19606,16608,170335
19607,16608,187355
19608,16608,209619
19609,16608,238128
19610,334531,579
19611,334531,5565
19612,334531,6075
19613,334531,169071
19614,7299,836
19615,7299,1755
19616,7299,2137
19617,7299,2535
19618,7299,3236
19619,7299,4565
19620,7299,5737
19621,7299,9503
