id,movie_id,genre_id
3606,11551,878
3607,11551,28
3608,10336,28
3609,10336,12
3610,10336,14
3611,10336,27
3612,10336,878
3613,10336,53
3614,11362,28
3615,11362,12
3616,11362,18
3617,11362,53
3618,50348,80
3619,50348,18
3620,50348,53
3621,48138,28
3622,48138,9648
3623,48138,53
3624,1124,18
3625,1124,9648
3626,1124,53
3627,227159,35
3628,68179,16
3629,68179,35
3630,68179,12
3631,68179,10751
3632,68179,878
3633,1579,28
3634,1579,12
3635,1579,18
3636,1579,53
3637,708,28
3638,708,12
3639,708,53
3640,34851,28
3641,34851,878
3642,34851,12
3643,34851,53
3644,9930,35
3645,9930,80
3646,9930,18
3647,9930,10749
3648,9930,53
3649,1586,53
3650,1586,9648
3651,2044,10749
3652,2044,18
3653,2044,9648
3654,9913,18
3655,9913,27
3656,9913,9648
3657,9913,53
3658,71864,14
3659,71864,18
3660,71864,35
3661,71864,10751
3662,10761,35
3663,10761,10749
3664,209451,10402
3665,209451,18
3666,11975,18
3667,11975,80
3668,11975,53
3669,4970,27
3670,4970,53
3671,11831,18
3672,11831,36
3673,11831,9648
3674,9096,12
3675,440,14
3676,440,28
3677,440,878
3678,440,53
3679,440,27
3680,11011,35
3681,11011,10751
3682,10641,18
3683,10641,10749
3684,11172,35
3685,11172,10402
3686,11172,10749
3687,39513,12
3688,39513,35
3689,39513,878
3690,82687,35
3691,41446,27
3692,41446,9648
3693,8224,53
3694,8224,80
3695,8224,9648
3696,10537,18
3697,10537,10402
3698,225886,35
3699,10385,35
3700,10385,18
3701,55779,27
3702,55779,9648
3703,10154,35
3704,10154,80
3705,10154,10749
3706,10647,18
3707,10647,10749
3708,11431,35
3709,11431,18
3710,11431,10749
3711,8457,35
3712,188161,35
3713,188161,37
3714,8850,12
3715,8850,14
3716,8850,28
3717,8850,53
3718,8850,878
3719,64685,18
3720,38357,35
3721,38357,18
3722,38357,10749
3723,10060,18
3724,11398,80
3725,11398,28
3726,11398,12
3727,1833,18
3728,1833,10749
3729,10391,18
3730,10391,27
3731,10391,53
3732,10391,80
3733,8970,35
3734,9306,14
3735,9306,27
3736,9306,878
3737,11370,28
3738,11370,12
3739,11370,18
3740,12184,18
3741,1921,18
3742,1921,10749
3743,1683,27
3744,203,18
3745,203,80
3746,11858,35
3747,11858,10752
3748,62835,28
3749,62835,53
3750,62835,80
3751,62835,18
3752,18937,14
3753,18937,16
3754,18937,18
3755,18937,10749
3756,18937,10751
3757,13536,80
3758,13536,18
3759,13536,9648
3760,15556,18
3761,15556,10749
3762,10718,28
3763,11062,18
3764,11062,53
3765,10802,18
3766,1887,18
3767,1887,36
3768,6071,28
3769,6071,80
3770,6071,18
3771,6071,53
3772,10461,28
3773,10461,18
3774,10461,53
3775,10461,80
3776,80278,53
3777,80278,18
3778,12704,28
3779,12704,12
3780,12704,35
3781,10315,12
3782,10315,16
3783,10315,35
3784,10315,10751
3785,16643,35
3786,16643,18
3787,16643,10749
3788,2687,35
3789,2687,14
3790,2687,878
3791,194,35
3792,194,10749
3793,11025,35
3794,8849,35
3795,78698,12
3796,78698,18
3797,78698,10749
3798,30943,18
3799,30943,9648
3800,9544,27
3801,9544,53
3802,24418,12
3803,24418,14
3804,24418,28
3805,24418,53
3806,7288,28
3807,7288,35
3808,7288,53
3809,14655,35
3810,14655,10402
3811,24575,28
3812,24575,18
3813,24575,53
3814,10366,28
3815,10366,878
3816,19898,28
3817,19898,27
3818,19898,9648
3819,19898,878
3820,19898,53
3821,4965,28
3822,4965,878
3823,4965,53
3824,15074,28
3825,15074,12
3826,15074,18
3827,15074,53
3828,56715,35
3829,56715,14
3830,56715,878
3831,1272,878
3832,1272,53
3833,72358,18
3834,72358,35
3835,20542,12
3836,20542,14
3837,20542,16
3838,20542,35
3839,20542,878
3840,20542,10751
3841,266396,28
3842,266396,18
3843,266396,80
3844,9978,12
3845,9978,28
3846,9978,10751
3847,8271,53
3848,8271,18
3849,8271,9648
3850,10428,28
3851,10428,80
3852,10428,53
3853,10428,18
3854,5353,28
3855,5353,12
3856,5353,53
3857,5353,18
3858,11934,35
3859,11934,18
3860,14392,28
3861,14392,18
3862,14392,36
3863,19495,28
3864,19495,36
3865,19495,10752
3866,110415,28
3867,110415,878
3868,110415,18
3869,77459,12
3870,77459,16
3871,77459,35
3872,77459,10751
3873,77459,14
3874,26486,28
3875,26486,35
3876,9495,14
3877,9495,28
3878,9495,53
3879,256040,28
3880,256040,12
3881,256040,10752
3882,256040,36
3883,24420,18
3884,24420,10749
3885,24420,14
3886,1257,35
3887,62214,16
3888,62214,35
3889,62214,10751
3890,16320,878
3891,16320,28
3892,16320,12
3893,16320,53
3894,8842,10749
3895,8842,18
3896,9531,35
3897,9531,28
3898,9531,12
3899,9531,14
3900,9531,878
3901,64807,35
3902,12289,12
3903,12289,18
3904,12289,28
3905,11529,35
3906,11529,10749
3907,20943,35
3908,20943,10749
3909,9099,35
3910,9099,10751
3911,9488,28
3912,9488,12
3913,9488,10751
3914,193,878
3915,193,28
3916,193,12
3917,193,53
3918,44865,28
3919,44865,18
3920,44865,36
3921,55787,18
3922,55787,10749
3923,257932,12
3924,257932,10751
3925,257932,14
3926,257932,16
3927,10400,18
3928,1957,18
3929,1957,53
3930,10833,80
3931,10833,35
3932,10833,10749
3933,256961,28
3934,256961,35
3935,256961,10751
3936,5852,18
3937,5852,10749
3938,5852,53
3939,12312,35
3940,622,27
3941,622,9648
3942,622,53
3943,11306,18
3944,11306,53
3945,12508,10402
3946,12508,18
3947,12508,35
3948,25793,18
3949,10534,28
3950,10534,18
3951,1091,27
3952,1091,9648
3953,1091,878
3954,87421,878
3955,87421,28
3956,87421,53
3957,10871,28
3958,10871,12
3959,10871,9648
3960,10871,53
3961,13503,28
3962,13503,37
3963,13600,12
3964,13600,10751
3965,13600,14
3966,68722,18
3967,14324,12
3968,14324,28
3969,14324,35
3970,14324,10749
3971,14325,18
3972,299687,12
3973,299687,878
3974,312221,18
3975,23168,80
3976,23168,18
3977,23168,53
3978,76494,10749
3979,76494,35
3980,76494,18
3981,4944,35
3982,4944,18
3983,10488,12
3984,10488,35
3985,10488,10751
3986,10488,14
3987,96721,18
3988,96721,28
3989,334,18
3990,23742,28
3991,23742,35
3992,23742,80
3993,259694,35
3994,259694,10749
3995,62837,18
3996,62837,10751
3997,8966,12
3998,8966,14
3999,8966,18
4000,8966,10749
4001,8470,18
4002,8470,53
4003,8470,80
4004,11001,28
4005,11001,35
4006,11001,80
4007,138832,35
4008,138832,80
4009,16911,28
4010,16911,14
4011,16911,878
4012,16911,53
4013,2163,18
4014,2163,28
4015,2163,53
4016,36670,12
4017,36670,28
4018,36670,53
4019,23048,878
4020,23048,35
4021,23048,12
4022,227735,10751
4023,227735,18
4024,2155,53
4025,8409,28
4026,8409,18
4027,222936,18
4028,222936,35
4029,222936,10749
4030,31908,36
4031,31908,18
4032,10219,18
4033,10219,10749
4034,48171,18
4035,48171,53
4036,48171,27
4037,782,53
4038,782,878
4039,782,9648
4040,782,10749
4041,75531,18
4042,75531,35
4043,11802,16
4044,11802,10751
4045,9776,35
4046,18785,35
4047,365222,28
4048,365222,18
4049,365222,36
4050,817,12
4051,817,35
4052,817,80
4053,817,878
4054,268,14
4055,268,28
4056,45054,18
4057,943,12
4058,943,28
4059,943,35
4060,943,53
4061,943,80
4062,22881,18
4063,10054,28
4064,10054,35
4065,10054,10751
4066,10054,12
4067,51540,35
4068,51540,80
4069,44264,18
4070,44264,12
4071,44264,37
4072,350,35
4073,350,18
4074,350,10749
4075,152,878
4076,152,12
4077,152,9648
4078,109431,35
4079,109431,80
4080,1598,80
4081,1598,53
4082,8065,18
4083,8065,80
4084,271718,35
4085,11638,35
4086,11638,10749
4087,409,18
4088,409,10749
4089,409,10752
4090,2118,80
4091,2118,18
4092,2118,9648
4093,2118,53
4094,11459,12
4095,11459,35
4096,11459,10751
4097,10806,35
4098,10806,10749
4099,9348,878
4100,9348,27
4101,9348,28
4102,377,27
4103,8843,27
4104,8843,878
4105,8843,53
4106,9313,28
4107,9313,12
4108,9313,18
4109,39486,18
4110,1273,12
4111,1273,16
4112,1273,35
4113,1273,10751
4114,13920,18
4115,50544,10749
4116,50544,35
4117,325133,35
4118,140823,35
4119,140823,18
4120,140823,36
4121,1883,18
4122,1883,36
4123,89492,35
4124,22949,35
4125,22949,10751
4126,12437,14
4127,12437,28
4128,12437,12
4129,12437,878
4130,12437,53
4131,2959,35
4132,9957,35
4133,11648,35
4134,11648,10749
4135,9366,80
4136,9366,18
4137,9366,53
4138,1576,27
4139,1576,28
4140,1576,878
4141,609,27
4142,5516,35
4143,5516,80
4144,5516,53
4145,13051,28
4146,49530,28
4147,49530,53
4148,49530,878
4149,34806,35
4150,34806,10749
4151,49022,35
4152,49022,18
4153,49022,10749
4154,11469,12
4155,11469,35
4156,11469,14
4157,23479,35
4158,23479,10751
4159,11667,28
4160,11667,12
4161,11667,53
4162,423,18
4163,423,10752
4164,2447,18
4165,2447,36
4166,10066,27
4167,2288,18
4168,2288,10749
4169,88794,18
4170,88794,80
4171,88794,36
4172,13515,27
4173,13515,9648
4174,13515,53
4175,11979,18
4176,11979,14
4177,11979,27
4178,169,878
4179,169,28
4180,169,53
4181,8090,18
4182,11622,35
4183,11622,10749
4184,3604,878
4185,9541,35
4186,9541,10749
4187,94348,28
4188,94348,53
4189,94348,80
4190,94348,9648
4191,8197,80
4192,8197,18
4193,8197,9648
4194,8197,53
4195,336004,80
4196,336004,28
4197,336004,53
4198,35019,35
4199,35019,14
4200,10410,80
4201,10410,36
4202,8836,18
4203,8836,9648
4204,8836,878
4205,8836,53
4206,14442,10751
4207,14442,14
4208,14442,35
4209,321741,18
4210,59965,53
4211,59965,28
4212,59965,9648
4213,14175,16
4214,14175,10751
4215,14175,12
4216,11004,35
4217,11004,18
4218,11918,28
4219,11918,35
4220,11918,878
4221,98357,53
4222,98357,80
4223,98357,18
4224,10012,27
4225,10012,35
4226,49526,80
4227,49526,28
4228,49526,53
4229,268920,28
4230,268920,35
4231,268920,80
4232,9093,10752
4233,9093,12
4234,9093,18
4235,9093,10749
4236,119283,28
4237,119283,80
4238,11823,35
4239,11823,10749
4240,35169,35
4241,118957,28
4242,118957,27
4243,118957,53
4244,849,14
4245,849,28
4246,849,12
4247,4515,28
4248,4515,12
4249,4515,18
4250,4515,36
4251,18886,28
4252,18886,12
4253,18886,18
4254,18886,53
4255,6575,35
4256,6575,10402
4257,6440,18
4258,6440,10749
4259,13496,28
4260,13496,37
4261,18320,18
4262,18320,36
4263,18320,10749
4264,22787,28
4265,22787,80
4266,22787,9648
4267,22787,53
4268,8967,18
4269,8967,14
4270,37498,28
4271,37498,12
4272,37498,53
4273,144336,28
4274,144336,18
4275,144336,53
4276,144336,80
4277,9616,18
4278,9616,14
4279,9616,27
4280,9616,9648
4281,9616,10749
4282,9616,53
4283,13056,28
4284,13056,80
4285,14113,10751
4286,14113,14
4287,14113,35
4288,285783,12
4289,285783,18
4290,285783,53
4291,49478,14
4292,49478,10751
4293,49478,28
4294,9726,35
4295,9726,18
4296,9726,10749
4297,20763,18
4298,9702,28
4299,9702,80
4300,9702,18
4301,9702,53
4302,9311,28
4303,9311,80
4304,9311,18
4305,9311,9648
4306,9311,53
4307,9280,53
4308,9280,80
4309,9280,10749
4310,26843,28
4311,26843,36
4312,26843,10752
4313,11876,10752
4314,11876,12
4315,11876,18
4316,11876,10749
4317,22267,18
4318,22267,10752
4319,22267,10749
4320,22267,37
4321,45958,18
4322,1969,28
4323,1969,35
4324,1969,37
4325,1969,80
4326,310706,18
4327,310706,80
4328,198663,28
4329,198663,9648
4330,198663,878
4331,198663,53
4332,239573,35
4333,10436,18
4334,10436,10749
4335,1381,18
4336,1381,12
4337,1381,878
4338,1381,10749
4339,2162,28
4340,2162,35
4341,2162,53
4342,127493,28
4343,127493,80
4344,127493,18
4345,127493,53
4346,12429,16
4347,12429,10751
4348,228205,18
4349,228205,10749
4350,2900,18
4351,2900,878
4352,2900,53
4353,21311,10749
4354,21311,18
4355,21311,12
4356,77875,35
4357,77875,10749
4358,192136,18
4359,192136,36
4360,18254,18
4361,18254,36
4362,881,18
4363,10877,28
4364,10877,80
4365,10877,53
4366,9600,80
4367,9600,35
4368,202575,10751
4369,202575,14
4370,202575,16
4371,202575,12
4372,71469,27
4373,71469,28
4374,71469,53
4375,71469,878
4376,85446,10402
4377,85446,18
4378,85446,10749
4379,326,28
4380,326,80
4381,326,27
4382,326,53
4383,10685,9648
4384,10685,53
4385,7220,28
4386,7220,80
4387,7220,18
4388,9763,18
4389,72387,28
4390,72387,80
4391,72387,53
4392,12596,35
4393,12596,18
4394,1892,12
4395,1892,28
4396,1892,878
4397,13460,28
4398,13460,53
4399,13460,878
4400,8055,18
4401,8055,10749
4402,50647,35
4403,10719,35
4404,10719,10751
4405,10719,14
4406,9294,18
4407,9294,14
4408,9294,10749
4409,9294,878
4410,11888,12
4411,11888,35
4412,11888,10751
4413,9647,14
4414,9647,35
4415,9647,18
4416,9353,35
4417,9353,10751
4418,55721,35
4419,55721,10749
4420,109414,28
4421,109414,35
4422,10307,27
4423,11978,18
4424,22907,28
4425,22907,80
4426,22907,18
4427,22907,53
4428,87567,35
4429,38322,80
4430,38322,35
4431,38322,28
4432,45612,53
4433,45612,878
4434,45612,9648
4435,7305,28
4436,7305,12
4437,7305,18
4438,7305,53
4439,3594,53
4440,3594,18
4441,3594,9648
4442,157841,12
4443,157841,18
4444,157841,10751
4445,11519,28
4446,11519,35
4447,12920,18
4448,12920,10751
4449,59,18
4450,59,53
4451,59,80
4452,9335,28
4453,9335,53
4454,9335,80
4455,12106,28
4456,12106,37
4457,11141,28
4458,11141,35
4459,11141,10749
4460,11141,53
4461,8649,18
4462,31867,28
4463,31867,878
4464,31867,53
4465,31867,80
4466,10253,14
4467,10253,18
4468,10253,27
4469,10253,28
4470,10253,53
4471,10253,878
4472,3587,14
4473,3587,35
4474,3587,10751
4475,124459,35
4476,24662,16
4477,24662,35
4478,24662,10751
4479,24662,10402
4480,32274,18
4481,182,10752
4482,182,80
4483,182,18
4484,182,9648
4485,182,10749
4486,182,53
4487,5494,12
4488,28,18
4489,28,10752
4490,38073,35
4491,38073,18
4492,38073,10749
4493,2054,10402
4494,2054,18
4495,2054,10751
4496,302156,28
4497,606,18
4498,87502,18
4499,698,28
4500,698,12
4501,698,53
4502,698,878
4503,120467,35
4504,120467,18
4505,11313,18
4506,11313,9648
4507,6488,35
4508,6488,27
4509,10559,80
4510,10559,18
4511,10559,878
4512,10559,53
4513,296099,35
4514,8012,35
4515,8012,53
4516,8012,80
4517,1574,28
4518,1574,35
4519,1574,80
4520,1574,18
4521,1574,10402
4522,9032,35
4523,9032,18
4524,2770,35
4525,2770,10749
4526,862,16
4527,862,35
4528,862,10751
4529,1637,28
4530,1637,12
4531,1637,80
4532,72570,18
4533,72570,10749
4534,27569,18
4535,10637,18
4536,1669,28
4537,1669,12
4538,1669,53
4539,132363,18
4540,9472,35
4541,2907,27
4542,2907,35
4543,2907,14
4544,9273,80
4545,9273,35
4546,9273,12
4547,9880,35
4548,9880,10751
4549,9880,10749
4550,2925,35
4551,807,80
4552,807,9648
4553,807,53
4554,17654,878
4555,11836,16
4556,11836,35
4557,11836,10751
4558,322,53
4559,322,80
4560,322,18
4561,322,9648
4562,70,18
4563,9535,35
4564,9535,80
4565,11036,10749
4566,11036,18
4567,6557,35
4568,6557,10749
4569,18126,35
4570,18126,18
4571,18126,10751
4572,18126,10402
4573,18126,10749
4574,16340,12
4575,16340,16
4576,16340,35
4577,16340,10751
4578,10333,18
4579,10333,10749
4580,4476,12
4581,4476,18
4582,4476,10749
4583,4476,10752
4584,22947,18
4585,22947,10749
4586,2755,18
4587,2755,35
4588,82654,27
4589,82654,35
4590,82654,10749
4591,59967,28
4592,59967,53
4593,59967,878
4594,16300,14
4595,16300,35
4596,16300,878
4597,16300,10749
4598,9598,14
4599,9598,18
4600,9598,35
4601,9598,10751
4602,82696,18
4603,82696,35
4604,82696,10749
4605,9870,35
4606,9870,10749
4607,9870,18
4608,8292,28
4609,8292,80
4610,8780,35
4611,9715,18
4612,9715,10749
4613,10521,35
4614,10762,28
4615,10762,12
4616,10762,35
4617,10762,53
4618,10096,35
4619,10096,14
4620,10096,10749
4621,59436,14
4622,59436,35
4623,59436,10749
4624,227783,16
4625,227783,35
4626,227783,10751
4627,227783,12
4628,4133,80
4629,4133,18
4630,10207,10749
4631,10207,18
4632,172,878
4633,172,28
4634,172,12
4635,172,53
4636,21972,35
4637,21972,18
4638,21972,10751
4639,21972,14
4640,36593,35
4641,36593,80
4642,707,12
4643,707,28
4644,707,53
4645,533,12
4646,533,16
4647,533,35
4648,533,10751
4649,6023,18
4650,6023,10749
4651,6439,35
4652,4347,18
4653,4347,10749
4654,37056,35
4655,37056,18
4656,37056,10749
4657,4105,28
4658,4105,53
4659,4105,80
4660,76489,35
4661,3933,10749
4662,3933,14
4663,3933,16
4664,3933,10402
4665,9918,18
4666,273481,28
4667,273481,80
4668,273481,18
4669,273481,9648
4670,273481,53
4671,307081,28
4672,307081,18
4673,16871,27
4674,16871,53
4675,293863,14
4676,293863,18
4677,293863,10749
4678,13156,35
4679,13156,18
4680,13156,10751
4681,41233,18
4682,41233,10749
4683,9266,12
4684,1262,35
4685,1262,18
4686,1262,14
4687,1262,10749
4688,4513,27
4689,4513,53
4690,22970,27
4691,22970,53
4692,7278,35
4693,9013,12
4694,9013,35
4695,9013,80
4696,865,28
4697,865,878
4698,10776,27
4699,10776,35
4700,10776,10402
4701,50456,28
4702,50456,53
4703,50456,12
4704,9823,28
4705,9823,14
4706,9823,878
4707,59861,35
4708,59861,10749
4709,59861,18
4710,133805,18
4711,133805,27
4712,12763,10402
4713,9766,28
4714,9766,12
4715,9766,80
4716,9766,18
4717,14034,28
4718,14034,35
4719,12244,28
4720,12244,12
4721,12244,16
4722,12244,878
4723,12244,53
4724,109421,53
4725,109421,80
4726,109421,18
4727,11137,35
4728,11137,10749
4729,51162,16
4730,51162,10751
4731,10152,35
4732,9452,35
4733,9452,18
4734,239566,18
4735,239566,10402
4736,53113,18
4737,53113,10749
4738,9271,28
4739,9271,80
4740,9271,878
4741,9271,53
4742,4474,14
4743,4474,18
4744,4474,28
4745,4474,35
4746,4474,80
4747,4474,878
4748,184346,53
4749,184346,80
4750,184346,27
4751,48340,28
4752,48340,53
4753,14846,35
4754,14846,10749
4755,14846,18
4756,72207,35
4757,16232,35
4758,16232,18
4759,43539,10749
4760,43539,18
4761,43539,53
4762,43539,80
4763,9920,878
4764,9920,28
4765,9920,53
4766,8978,53
4767,11702,28
4768,11702,18
4769,11702,80
4770,11702,53
4771,18550,28
4772,18550,35
4773,18550,53
4774,8869,28
4775,8869,35
4776,8869,27
4777,8869,53
4778,43347,18
4779,43347,35
4780,43347,10749
4781,3489,80
4782,3489,9648
4783,3489,53
4784,9701,18
4785,2122,35
4786,2122,53
4787,2122,80
4788,37707,27
4789,37707,53
4790,37707,878
4791,10658,35
4792,10658,14
4793,10658,878
4794,13150,53
4795,13150,80
4796,13150,18
4797,9042,28
4798,9042,12
4799,9042,27
4800,9042,53
4801,17813,35
4802,17813,10749
4803,11208,18
4804,11208,9648
4805,11208,10749
4806,11208,53
4807,58151,27
4808,58151,35
4809,11400,18
4810,11400,36
4811,11400,10749
4812,10350,28
4813,10350,878
4814,28902,18
4815,28902,53
4816,14164,28
4817,14164,12
4818,14164,14
4819,14164,878
4820,14164,53
4821,76640,28
4822,76640,80
4823,76640,53
4824,11058,18
4825,11058,27
4826,11058,878
4827,11058,53
4828,14844,35
4829,14844,10749
4830,57089,35
4831,57089,16
4832,57089,10751
4833,1947,18
4834,8054,12
4835,8054,14
4836,8054,9648
4837,46829,35
4838,46829,18
4839,146238,80
4840,146238,53
4841,146238,18
4842,9989,28
4843,9989,80
4844,9989,18
4845,9665,10752
4846,311,18
4847,311,80
4848,102362,53
4849,102362,28
4850,102362,80
4851,102362,18
4852,11162,18
4853,11162,10749
4854,6016,80
4855,6016,18
4856,6016,53
4857,17186,28
4858,17186,12
4859,17186,18
4860,17186,10749
4861,13967,18
4862,13967,10751
4863,13967,10749
4864,2008,14
4865,2008,18
4866,2008,28
4867,2008,53
4868,2008,10749
4869,9053,12
4870,9053,28
4871,9053,53
4872,4512,28
4873,4512,18
4874,4512,37
4875,76349,12
4876,76349,18
4877,76349,28
4878,76349,36
4879,76349,10752
4880,31203,35
4881,265208,53
4882,265208,80
4883,265208,18
4884,45610,28
4885,45610,53
4886,45610,80
4887,50135,16
4888,50135,10751
4889,50135,35
4890,1874,36
4891,1874,18
4892,271331,18
4893,215211,10749
4894,215211,18
4895,367961,14
4896,367961,12
4897,367961,16
4898,10955,80
4899,10955,53
4900,223702,12
4901,223702,16
4902,223702,35
4903,223702,14
4904,254470,35
4905,254470,10402
4906,69,18
4907,69,10402
4908,69,10749
4909,4967,35
4910,9449,12
4911,9449,14
4912,9449,28
4913,9449,35
4914,9449,10751
4915,11499,18
4916,11499,36
4917,4912,35
4918,4912,80
4919,4912,18
4920,4912,10749
4921,4912,53
4922,12771,35
4923,12771,10749
4924,323676,35
4925,12506,18
4926,24071,35
4927,24071,18
4928,24071,10749
4929,11249,18
4930,11249,27
4931,11249,35
4932,9667,18
4933,9667,9648
4934,9667,53
4935,9667,14
4936,812,16
4937,812,10751
4938,812,35
4939,812,12
4940,812,14
4941,812,10749
4942,277216,18
4943,277216,10402
4944,87,12
4945,87,28
4946,14444,16
4947,14444,10751
4948,2043,80
4949,2043,9648
4950,2043,53
4951,2043,28
4952,315664,35
4953,315664,18
4954,1428,28
4955,562,28
4956,562,53
4957,15373,35
4958,318846,35
4959,318846,18
4960,26320,10402
4961,26320,35
4962,26320,18
4963,14292,18
4964,14292,36
4965,924,14
4966,924,27
4967,924,28
4968,2018,35
4969,192577,16
4970,192577,878
4971,9428,35
4972,9428,18
4973,2832,9648
4974,2832,53
4975,137093,35
4976,699,12
4977,699,28
4978,699,53
4979,9778,35
4980,9778,10749
4981,8831,53
4982,8831,878
4983,8831,28
4984,8831,80
4985,9398,35
4986,112949,10749
4987,10439,35
4988,10439,10751
4989,10439,14
4990,3638,35
4991,23483,28
4992,23483,80
4993,62206,28
4994,62206,12
4995,62206,35
4996,10577,53
4997,10577,27
4998,218778,10751
4999,218778,35
5000,4348,18
5001,4348,10749
5002,78,878
5003,78,18
5004,78,53
5005,11780,12
5006,192102,28
5007,192102,18
5008,192102,53
5009,192102,80
5010,2001,18
5011,2001,80
5012,2001,53
5013,10383,27
5014,10383,53
5015,11516,99
5016,10025,35
5017,10025,18
5018,10025,10751
5019,10025,14
5020,10025,10749
5021,15198,18
5022,15198,35
5023,23172,28
5024,23172,35
5025,23172,10751
5026,17834,12
5027,17834,35
5028,17834,10751
5029,17834,14
5030,10016,28
5031,10016,27
5032,10016,878
5033,10317,35
5034,10317,18
5035,58431,10749
5036,58431,27
5037,58431,35
5038,58431,53
5039,9746,18
5040,13092,35
5041,13092,10749
5042,13092,18
5043,59859,28
5044,59859,12
5045,59859,80
5046,13495,28
5047,254473,28
5048,254473,80
5049,254473,18
5050,700,12
5051,700,28
5052,700,53
5053,4964,35
5054,4964,10749
5055,4964,18
5056,10024,18
5057,13490,35
5058,13490,18
5059,15927,18
5060,15927,12
5061,15927,36
5062,1259,18
5063,1259,10749
5064,5125,18
5065,5125,53
5066,174,878
5067,174,28
5068,174,12
5069,174,53
5070,9583,35
5071,9583,18
5072,9583,10749
5073,9437,18
5074,9437,9648
5075,9437,53
5076,9437,80
5077,525,10402
5078,525,35
5079,525,28
5080,525,80
5081,10188,12
5082,10188,35
5083,10188,18
5084,10188,10751
5085,63574,35
5086,63574,10402
5087,245,18
5088,245,35
5089,245,10749
5090,9825,27
5091,9825,35
5092,9825,28
5093,9825,878
5094,9825,53
5095,186,18
5096,186,53
5097,186,80
5098,186,9648
5099,9549,18
5100,9549,36
5101,61891,18
5102,61891,36
5103,61891,53
5104,34584,18
5105,34584,10751
5106,34584,14
5107,34584,12
5108,2666,9648
5109,2666,878
5110,12783,18
5111,12783,36
5112,12783,10749
5113,13155,12
5114,13155,10751
5115,13155,14
5116,42807,80
5117,42807,28
5118,42807,18
5119,28355,27
5120,28355,9648
5121,28355,53
5122,8080,80
5123,8080,53
5124,5126,18
5125,56288,10751
5126,56288,35
5127,56288,28
5128,303858,53
5129,1613,53
5130,1613,28
5131,1613,35
5132,1613,80
5133,31582,35
5134,31582,18
5135,16617,9648
5136,16617,53
5137,16617,80
5138,8944,35
5139,8944,18
5140,41488,18
5141,41488,53
5142,37028,35
5143,37028,18
5144,37028,10402
5145,14560,28
5146,14560,12
5147,14560,35
5148,14560,10751
5149,10330,35
5150,6957,35
5151,6957,10749
5152,1934,10749
5153,1934,36
5154,169917,80
5155,169917,18
5156,169917,9648
5157,169917,53
5158,951,35
5159,10189,28
5160,10189,35
5161,9454,18
5162,9454,10749
5163,9454,35
5164,2055,37
5165,1551,18
5166,1551,27
5167,1551,878
5168,1551,53
5169,5902,18
5170,5902,36
5171,5902,10752
5172,11460,27
5173,11460,53
5174,9358,27
5175,9358,9648
5176,134,28
5177,134,12
5178,134,35
5179,22894,27
5180,134374,53
5181,134374,80
5182,134374,28
5183,1901,35
5184,1901,18
5185,1901,10749
5186,15028,12
5187,15028,10751
5188,15028,878
5189,15028,53
5190,11509,28
5191,11509,80
5192,11509,18
5193,11509,37
5194,7445,18
5195,7445,53
5196,7445,10752
5197,17047,35
5198,62838,35
5199,62838,10749
5200,2057,18
5201,2057,53
5202,2057,9648
5203,2057,10749
5204,70436,80
5205,70436,53
5206,70436,9648
5207,16784,35
5208,8011,28
5209,8011,14
5210,8011,878
5211,31640,80
5212,31640,18
5213,31640,53
5214,9092,14
5215,9092,27
5216,2779,35
5217,2779,80
5218,2779,9648
5219,2779,10749
5220,2779,53
5221,316002,10749
5222,316002,35
5223,36355,12
5224,36355,10751
5225,238615,878
5226,238615,9648
5227,238615,53
5228,1985,18
5229,1985,9648
5230,1985,53
5231,615,18
5232,788,35
5233,788,18
5234,788,10751
5235,380,18
5236,13223,18
5237,10523,18
5238,10523,36
5239,8681,28
5240,8681,53
5241,239571,18
5242,239571,10749
5243,619,53
5244,619,28
5245,619,18
5246,619,10402
5247,619,10749
5248,424,18
5249,424,36
5250,424,10752
5251,50014,18
5252,162903,18
5253,162903,53
5254,11024,9648
5255,11024,14
5256,11024,12
5257,11024,35
5258,208763,53
5259,208763,12
5260,208763,9648
5261,208763,14
5262,6466,27
5263,254024,53
5264,254024,18
5265,12589,28
5266,12589,12
5267,12589,16
5268,12589,35
5269,12589,10751
5270,12589,14
5271,12589,878
5272,7191,28
5273,7191,53
5274,7191,878
5275,1497,878
5276,1497,12
5277,1497,28
5278,1497,35
5279,1497,10751
5280,117,80
5281,117,18
5282,117,36
5283,117,53
5284,6977,80
5285,6977,18
5286,6977,53
5287,168530,28
5288,168530,35
5289,634,35
5290,634,10749
5291,634,18
5292,392,35
5293,392,18
5294,392,10749
5295,10327,35
5296,88042,35
5297,41630,35
5298,41630,10749
5299,11969,28
5300,11969,12
5301,11969,18
5302,11969,36
5303,11969,37
5304,2085,28
5305,2085,80
5306,2085,53
5307,794,27
5308,794,53
5309,9286,27
5310,9286,9648
5311,77877,18
5312,77877,10749
5313,1265,12
5314,1265,18
5315,1265,10751
5316,866,18
5317,175555,35
5318,175555,18
5319,75174,28
5320,75174,18
5321,75174,53
5322,11096,27
5323,11096,9648
5324,11096,53
5325,8699,35
5326,769,18
5327,769,80
5328,10923,28
5329,11283,14
5330,11283,35
5331,11283,10751
5332,111,28
5333,111,80
5334,111,18
5335,111,53
5336,11676,28
5337,11676,12
5338,11676,35
