id,from_movie_id,to_movie_id,sim_cos
28141,11823,38093,0.112606935
28142,11823,284,0.09992137
28143,11823,22013,0.09238857
28144,11823,5559,0.091530226
28145,11823,12637,0.086198196
28146,118452,2786,0.123036444
28147,118452,6795,0.099097714
28148,118452,7304,0.09789859
28149,118452,15544,0.09179046
28150,118452,7735,0.090169236
28151,118452,13788,0.08978046
28152,118452,20856,0.083977595
28153,118452,27322,0.08052401
28154,11873,990,0.3085518
28155,11873,14293,0.25711927
28156,11873,9493,0.21968345
28157,11873,13536,0.09973255
28158,11873,468,0.09185572
28159,11873,10377,0.08926541
28160,11873,65203,0.086167894
28161,11873,291081,0.081251174
28162,11876,1722,0.17570111
28163,11876,89325,0.15814029
28164,11876,217708,0.1247696
28165,11876,12920,0.10611736
28166,11876,79587,0.09893401
28167,11876,321,0.09884182
28168,11876,253290,0.09671072
28169,11876,17264,0.09101628
28170,11889,844,0.18455559
28171,11889,198663,0.14245968
28172,11889,60243,0.13686718
28173,11889,688,0.11814822
28174,11889,861,0.10731524
28175,11889,22971,0.10249875
28176,11889,8272,0.10114309
28177,11889,1262,0.10047442
28178,11892,320,0.2020282
28179,11892,25376,0.15855251
28180,11892,12201,0.1430541
28181,11892,13536,0.13446522
28182,11892,6973,0.13329287
28183,11892,13689,0.10940623
28184,11892,9625,0.09657593
28185,11892,9481,0.0960061
28186,118957,49787,0.25788796
28187,118957,580,0.24886723
28188,118957,332567,0.2214045
28189,118957,578,0.20922688
28190,118957,65055,0.1860293
28191,118957,2661,0.17412713
28192,118957,579,0.16203184
28193,118957,205321,0.14503117
28194,11904,10528,0.46828702
28195,11904,42188,0.09109736
28196,11904,5528,0.08992426
28197,11904,71866,0.077782325
28198,11904,77949,0.07347836
28199,11904,139715,0.073110625
28200,11904,205584,0.0729986
28201,11904,691,0.07172402
28202,11932,11249,0.3396699
28203,11932,920,0.26503342
28204,11932,10585,0.23923787
28205,11932,11186,0.22111976
28206,11932,250546,0.21486264
28207,11932,11551,0.17098935
28208,11932,321258,0.11955505
28209,11932,10193,0.116723925
28210,11935,2067,0.2561829
28211,11935,286217,0.13880612
28212,11935,8656,0.12222989
28213,11935,14284,0.122132495
28214,11935,8870,0.119901754
28215,11935,95,0.11567597
28216,11935,698,0.11098811
28217,11935,10016,0.10468066
28218,11954,8656,0.2454226
28219,11954,698,0.23982911
28220,11954,19995,0.19839531
28221,11954,2067,0.16756004
28222,11954,9016,0.13633974
28223,11954,36696,0.12728654
28224,11954,679,0.12677415
28225,11954,81796,0.12674275
28226,11959,11374,0.27866167
28227,11959,38357,0.15737598
28228,11959,303858,0.14626564
28229,11959,139038,0.1428281
28230,11959,87,0.1426432
28231,11959,109443,0.13842611
28232,11959,10783,0.13814603
28233,11959,837,0.13615952
28234,11971,2018,0.088672906
28235,11971,8874,0.08426509
28236,11971,84174,0.0830684
28237,11971,2288,0.0739177
28238,11971,62215,0.07049222
28239,11971,34563,0.06822282
28240,11971,27205,0.06771165
28241,11971,7942,0.06755013
28242,11975,1645,0.122562796
28243,11975,389,0.11480967
28244,11975,24226,0.11164735
28245,11975,9623,0.100118436
28246,11975,9800,0.09879788
28247,11975,9422,0.08972737
28248,11975,9930,0.08438595
28249,11975,22803,0.07857798
28250,120467,913,0.15155616
28251,120467,10741,0.1495247
28252,120467,159824,0.14824697
28253,120467,3021,0.1354255
28254,120467,7303,0.12621373
28255,120467,132344,0.12113496
28256,120467,210860,0.12069077
28257,120467,304357,0.10723429
28258,12079,13159,0.09912581
28259,12079,10642,0.09365228
28260,12079,244534,0.084624566
28261,12079,18713,0.0831872
28262,12079,374461,0.08186948
28263,12079,278316,0.07927864
28264,12079,11551,0.07359455
28265,12079,68412,0.07099217
28266,12090,809,0.13765608
28267,12090,72766,0.13617353
28268,12090,215881,0.11820932
28269,12090,260947,0.1087852
28270,12090,12220,0.10665796
28271,12090,53457,0.10594923
28272,12090,10885,0.0919379
28273,12090,14165,0.09054748
28274,12100,1251,0.22311836
28275,12100,8741,0.18979792
28276,12100,11165,0.17345542
28277,12100,256962,0.17322597
28278,12100,1904,0.16081539
28279,12100,227306,0.15751675
28280,12100,853,0.15625863
28281,12100,10105,0.13839842
28282,12103,10333,0.18858404
28283,12103,1424,0.17090063
28284,12103,74,0.16536401
28285,12103,8988,0.15699865
28286,12103,127560,0.15500851
28287,12103,68722,0.13590989
28288,12103,167,0.124423526
28289,12103,25968,0.12425115
28290,12106,11697,0.1524073
28291,12106,8068,0.14284304
28292,12106,188161,0.1268892
28293,12106,288,0.098890565
28294,12106,354110,0.09558276
28295,12106,223485,0.09357328
28296,12106,2055,0.079876244
28297,12106,241766,0.07925394
28298,12117,4174,0.1283119
28299,12117,10184,0.11616275
28300,12117,11831,0.09831073
28301,12117,25968,0.0955637
28302,12117,167,0.09487207
28303,12117,9700,0.09099368
28304,12117,50538,0.089059226
28305,12117,177,0.083677694
28306,12150,320,0.13661759
28307,12150,13536,0.13524404
28308,12150,1710,0.12655322
28309,12150,283384,0.12292392
28310,12150,6973,0.10709222
28311,12150,9625,0.10625464
28312,12150,259694,0.09917744
28313,12150,5236,0.09906156
28314,12153,8961,0.1109265
28315,12153,257088,0.11040067
28316,12153,38322,0.10684951
28317,12153,772,0.1035525
28318,12153,125052,0.10163655
28319,12153,27360,0.098593034
28320,12153,64688,0.0937002
28321,12153,8836,0.09055255
28322,121826,241254,0.116031304
28323,121826,35688,0.10216015
28324,121826,19150,0.10018372
28325,121826,13370,0.08855533
28326,121826,67675,0.08637285
28327,121826,86837,0.08206123
28328,121826,11826,0.07968489
28329,121826,63287,0.07768992
28330,121986,9816,0.12836199
28331,121986,44214,0.117054835
28332,121986,17926,0.107589856
28333,121986,10560,0.09686526
28334,121986,76726,0.08668775
28335,121986,14,0.08592105
28336,121986,187,0.08033519
28337,121986,1429,0.07576494
28338,12201,320,0.15483283
28339,12201,6973,0.15335014
28340,12201,11892,0.1430541
28341,12201,25376,0.1238095
28342,12201,150211,0.11452226
28343,12201,24869,0.10433
28344,12201,13536,0.09902411
28345,12201,874,0.09837736
28346,12220,2018,0.1386061
28347,12220,712,0.12822074
28348,12220,38007,0.12763418
28349,12220,10691,0.122179285
28350,12220,158011,0.12201747
28351,12220,77875,0.12038634
28352,12220,8390,0.11701667
28353,12220,809,0.1165203
28354,12247,8272,0.16260317
28355,12247,4476,0.14401779
28356,12247,10071,0.13702878
28357,12247,164457,0.13554046
28358,12247,294086,0.13267615
28359,12247,69,0.12527084
28360,12247,42807,0.124376394
28361,12247,8292,0.119019344
28362,123553,11342,0.09891248
28363,123553,38321,0.09226468
28364,123553,10075,0.091164075
28365,123553,309503,0.08310882
28366,123553,834,0.08150138
28367,123553,52520,0.07820714
28368,123553,8204,0.07655301
28369,123553,9945,0.07545971
28370,12410,5780,0.12644777
28371,12410,613,0.11184155
28372,12410,37903,0.11057127
28373,12410,9045,0.10619813
28374,12410,7735,0.1036562
28375,12410,10105,0.09484722
28376,12410,9988,0.09095967
28377,12410,1591,0.08725087
28378,1248,9533,0.17194104
28379,1248,274,0.1301984
28380,1248,10871,0.08346198
28381,1248,11186,0.078005984
28382,1248,1710,0.07691035
28383,1248,8080,0.07402598
28384,1248,4248,0.07345239
28385,1248,39303,0.0722848
28386,12486,1667,0.1582341
28387,12486,10527,0.10613462
28388,12486,251,0.07584871
28389,12486,325373,0.07232424
28390,12486,241554,0.070916034
28391,12486,65759,0.06421487
28392,12486,1819,0.06387505
28393,12486,3093,0.061947793
28394,12569,10685,0.24221185
28395,12569,219716,0.13175516
28396,12569,38,0.11417911
28397,12569,10743,0.07409497
28398,12569,25719,0.072553836
28399,12569,3082,0.07174939
28400,12569,21755,0.06630573
28401,12569,8970,0.065529466
28402,12596,813,0.1777548
28403,12596,16471,0.15553054
28404,12596,11967,0.09985072
28405,12596,10196,0.09720978
28406,12596,34314,0.09232364
28407,12596,1573,0.09000842
28408,12596,16857,0.08662272
28409,12596,11229,0.083428666
28410,12602,127560,0.07768175
28411,12602,46838,0.07420776
28412,12602,4232,0.069600366
28413,12602,71859,0.063528985
28414,12602,248,0.06111494
28415,12602,9809,0.06106673
28416,12602,13158,0.057963107
28417,12602,6023,0.05771519
28418,12618,9963,0.10169241
28419,12618,6023,0.098038904
28420,12618,9532,0.09633221
28421,12618,246449,0.088109516
28422,12618,16620,0.08678713
28423,12618,118612,0.083257645
28424,12618,31005,0.07985262
28425,12618,19912,0.07956464
28426,12634,65057,0.11789815
28427,12634,10034,0.10964696
28428,12634,9504,0.10958141
28429,12634,9759,0.097294055
28430,12634,203,0.08348971
28431,12634,1717,0.0742801
28432,12634,26388,0.07240255
28433,12634,35169,0.07133567
28434,1268,9801,0.17687291
28435,1268,9280,0.10955232
28436,1268,9662,0.097814135
28437,1268,203,0.086034715
28438,1268,82695,0.07961964
28439,1268,13673,0.07761659
28440,1268,16727,0.07559742
28441,1268,171759,0.07378743
28442,127560,1424,0.1865416
28443,127560,8988,0.18174616
28444,127560,256962,0.16933054
28445,127560,68722,0.1597311
28446,127560,12103,0.15500851
28447,127560,887,0.15380695
28448,127560,227306,0.15375344
28449,127560,1251,0.14990997
28450,127585,36668,0.2958009
28451,127585,246655,0.25447807
28452,127585,76170,0.22143906
28453,127585,36657,0.20523962
28454,127585,271110,0.20134823
28455,127585,36658,0.18365999
28456,127585,49538,0.15598737
28457,127585,76338,0.151298
28458,13064,81220,0.13993628
28459,13064,18405,0.13128278
28460,13064,15373,0.101871684
28461,13064,14577,0.09768516
28462,13064,744,0.093019955
28463,13064,60463,0.09033962
28464,13064,43947,0.0876312
28465,13064,46420,0.08429757
28466,13067,244534,0.13620043
28467,13067,16162,0.1226878
28468,13067,40247,0.12033927
28469,13067,53113,0.11965073
28470,13067,10362,0.10007885
28471,13067,13159,0.09545058
28472,13067,206296,0.08962774
28473,13067,219,0.088823825
28474,13150,323675,0.15789074
28475,13150,26390,0.11112673
28476,13150,1996,0.107649334
28477,13150,11001,0.10018518
28478,13150,702,0.09349897
28479,13150,10189,0.09172923
28480,13150,4911,0.090598725
28481,13150,1422,0.08639564
28482,131631,101299,0.22031829
28483,131631,70160,0.16023426
28484,131631,131634,0.15437488
28485,131631,299687,0.13656734
28486,131631,262504,0.12512149
28487,131631,198663,0.122556455
28488,131631,110415,0.12235803
28489,131631,262500,0.10637259
28490,131634,101299,0.25102684
28491,131634,70160,0.23279572
28492,131634,131631,0.15437488
28493,131634,58595,0.1041814
28494,131634,10760,0.10047039
28495,131634,408,0.09624756
28496,131634,5820,0.09478712
28497,131634,72976,0.09330881
28498,13166,223702,0.1455173
28499,13166,7301,0.13105458
28500,13166,10362,0.12271576
28501,13166,14137,0.10519906
28502,13166,10077,0.090975605
28503,13166,10956,0.0903356
28504,13166,10054,0.08037554
28505,13166,19255,0.07817918
28506,13173,257445,0.13863267
28507,13173,14324,0.11067072
28508,13173,1809,0.09920854
28509,13173,256687,0.09160592
28510,13173,1381,0.09082359
28511,13173,62838,0.08006385
28512,13173,18065,0.078682736
28513,13173,34335,0.07841455
28514,13362,7979,0.21061182
28515,13362,272878,0.17601061
28516,13362,1538,0.15234631
28517,13362,1777,0.12617995
28518,13362,18,0.1258809
28519,13362,48138,0.122886546
28520,13362,8847,0.12209365
28521,13362,2359,0.11746877
28522,13363,17610,0.1365366
28523,13363,425,0.12383648
28524,13363,10567,0.11642398
28525,13363,207,0.104848966
28526,13363,62204,0.10058083
28527,13363,13889,0.09622845
28528,13363,13853,0.09455837
28529,13363,284293,0.08949776
28530,13389,8080,0.16479701
28531,13389,7006,0.14603043
28532,13389,1949,0.120675646
28533,13389,43931,0.11386731
28534,13389,1710,0.11233311
28535,13389,573,0.11121894
28536,13389,11357,0.10840214
28537,13389,146198,0.10425647
28538,134,256687,0.18300888
28539,134,6575,0.13769655
28540,134,69,0.11972594
28541,134,5723,0.11018307
28542,134,525,0.10722998
28543,134,1677,0.104058035
28544,134,9591,0.10357091
28545,134,24066,0.09650929
28546,13435,10333,0.11722928
28547,13435,18041,0.11347362
28548,13435,44833,0.10030023
28549,13435,9476,0.085782334
28550,13435,190859,0.084630035
28551,13435,75674,0.079508565
28552,13435,40920,0.07593732
28553,13435,9613,0.074910656
28554,134371,26672,0.15383108
28555,134371,370980,0.13047089
28556,134371,75612,0.12537335
28557,134371,289180,0.10362423
28558,134371,8355,0.09202903
28559,134371,266856,0.091082886
28560,134371,18701,0.090947695
28561,134371,157185,0.088552944
28562,134374,279759,0.08218378
28563,134374,12770,0.08055555
28564,134374,46727,0.06671168
28565,134374,51942,0.065142706
28566,134374,1885,0.056181632
28567,134374,62214,0.05363468
28568,134374,64559,0.052128945
28569,134374,1272,0.050850682
28570,13569,7006,0.13068414
28571,13569,101179,0.11074512
28572,13569,10765,0.10792289
28573,13569,17339,0.087533355
28574,13569,10685,0.08474354
28575,13569,176,0.07942937
28576,13569,16608,0.075668484
28577,13569,11,0.07509699
28578,13649,10947,0.19835393
28579,13649,147773,0.13543494
28580,13649,11887,0.107387275
28581,13649,16614,0.09846173
28582,13649,342,0.08769769
28583,13649,36047,0.08350209
28584,13649,35690,0.08099888
28585,13649,13159,0.0807897
28586,1368,1369,0.32001802
28587,1368,10590,0.2576475
28588,1368,25784,0.23018879
28589,1368,11778,0.22213529
28590,1368,28,0.21444272
28591,1368,2604,0.21232311
28592,1368,13,0.16374129
28593,1368,103,0.16107266
28594,13682,51162,0.19907929
28595,13682,15655,0.09868937
28596,13682,1391,0.095128365
28597,13682,2486,0.08859136
28598,13682,37165,0.07620328
28599,13682,13768,0.07073282
28600,13682,109431,0.070688225
28601,13682,9495,0.06767397
28602,137106,251471,0.22055423
28603,137106,11551,0.16228408
28604,137106,93456,0.12186592
28605,137106,10193,0.11022208
28606,137106,49521,0.10162468
28607,137106,364,0.10100985
28608,137106,155,0.09846766
28609,137106,863,0.096917145
28610,13776,25212,0.22796129
28611,13776,22894,0.15230852
28612,13776,59,0.12682018
28613,13776,13539,0.12524392
28614,13776,59861,0.10625785
28615,13776,23531,0.077521525
28616,13776,9464,0.07626197
28617,13776,167073,0.0743549
28618,13788,11586,0.1725166
28619,13788,17994,0.17076209
28620,13788,91586,0.16751108
28621,13788,396152,0.15217505
28622,13788,10320,0.14394374
28623,13788,259693,0.12413728
28624,13788,215881,0.11559622
28625,13788,10727,0.11175694
28626,13811,104755,0.16334203
28627,13811,253331,0.15699188
28628,13811,9969,0.1055432
28629,13811,25941,0.075780325
28630,13811,244403,0.07155212
28631,13811,112949,0.070082836
28632,13811,109443,0.06813322
28633,13811,37165,0.06673236
28634,138832,1051,0.20113249
28635,138832,627,0.15919022
28636,138832,125052,0.15675607
28637,138832,109091,0.15525633
28638,138832,2034,0.14321338
28639,138832,1900,0.1290378
28640,138832,186935,0.12620947
28641,138832,10060,0.12299479
28642,138976,324668,0.10345194
28643,138976,15624,0.09995209
28644,138976,9339,0.096356735
28645,138976,39851,0.09381231
28646,138976,7515,0.09034096
28647,138976,2018,0.08305955
28648,138976,84174,0.07299469
28649,138976,84178,0.07124606
28650,13908,16358,0.097673595
28651,13908,321,0.07306724
28652,13908,94348,0.06544313
28653,13908,1722,0.06386442
28654,13908,238,0.063571125
28655,13908,77948,0.061624378
28656,13908,9428,0.06017815
28657,13908,9641,0.05701972
28658,13948,252512,0.1976822
28659,13948,282128,0.18709393
28660,13948,254024,0.18696545
28661,13948,15059,0.18544346
28662,13948,30979,0.09896211
28663,13948,79161,0.09528344
28664,13948,1779,0.085509166
28665,13948,10090,0.07934441
28666,13967,16428,0.13794799
28667,13967,77934,0.13132948
28668,13967,1262,0.12893735
28669,13967,10488,0.11165536
28670,13967,39800,0.11044603
28671,13967,41446,0.109667405
28672,13967,13072,0.10246253
28673,13967,302,0.09442459
28674,13982,7501,0.14805388
28675,13982,14444,0.119501755
28676,13982,10225,0.1007903
28677,13982,153795,0.09799852
28678,13982,5759,0.09465122
28679,13982,82507,0.08979169
28680,13982,82675,0.087000825
28681,13982,346081,0.08506487
28682,139948,8292,0.171687
28683,139948,10117,0.15182808
28684,139948,9781,0.12852286
28685,139948,65,0.11530744
28686,139948,90,0.11520448
28687,139948,254473,0.110223904
28688,139948,96,0.0986645
28689,139948,4824,0.08817343
28690,14054,196867,0.12285135
28691,14054,11678,0.11605059
28692,14054,248,0.09046914
28693,14054,261,0.08446259
28694,14054,2054,0.0773564
28695,14054,10436,0.07359251
28696,14054,10758,0.07269202
28697,14054,6520,0.07204546
28698,14057,41469,0.085350946
28699,14057,49950,0.07796904
28700,14057,10445,0.07082775
28701,14057,139998,0.06612703
28702,14057,10761,0.06601841
28703,14057,10708,0.062341586
28704,14057,27995,0.06066037
28705,14057,23570,0.060460754
28706,140823,11086,0.11924247
28707,140823,433,0.1131608
28708,140823,1792,0.11313023
28709,140823,19405,0.106237866
28710,140823,756,0.10502934
28711,140823,9408,0.10008163
28712,140823,13768,0.08459782
28713,140823,67911,0.083471715
28714,141,77934,0.18639942
28715,141,8193,0.14589626
28716,141,8669,0.11407801
28717,141,227719,0.10253718
28718,141,9451,0.102131635
28719,141,9532,0.10027861
28720,141,8457,0.09253358
28721,141,11446,0.09092853
28722,14137,23479,0.16660535
28723,14137,26602,0.14440176
28724,14137,11287,0.13231364
28725,14137,42888,0.12471561
28726,14137,9900,0.106430896
28727,14137,13166,0.10519906
28728,14137,38365,0.10122165
28729,14137,16232,0.10060007
28730,14144,9728,0.16565196
28731,14144,342,0.16205686
28732,14144,9725,0.15053752
28733,14144,31246,0.10249643
28734,14144,35690,0.09865315
28735,14144,14624,0.095895715
28736,14144,9992,0.092180215
28737,14144,9641,0.08800368
28738,14177,10739,0.1454694
28739,14177,7973,0.10718216
28740,14177,10734,0.09876168
28741,14177,773,0.09222274
28742,14177,13972,0.07434165
28743,14177,51820,0.073401354
28744,14177,78307,0.058207635
28745,14177,44944,0.05817949
28746,14181,10673,0.26899034
28747,14181,10068,0.17923012
28748,14181,50839,0.15425861
28749,14181,2428,0.14660491
28750,14181,334527,0.1343072
28751,14181,106646,0.11240982
28752,14181,52449,0.10883383
28753,14181,116741,0.099877514
28754,14195,23655,0.12538517
28755,14195,63287,0.11332838
28756,14195,74643,0.10750453
28757,14195,25636,0.10702166
28758,14195,67911,0.10557183
28759,14195,15644,0.09844936
28760,14195,11353,0.096342415
28761,14195,39210,0.09440497
28762,142,547,0.13304302
28763,142,35690,0.115470976
28764,142,79,0.110799044
28765,142,9728,0.10116281
28766,142,45791,0.09971221
28767,142,147773,0.09442156
28768,142,10279,0.09422399
28769,142,22597,0.093075894
28770,14278,22954,0.22343218
28771,14278,7305,0.1905053
28772,14278,9955,0.072636
28773,14278,132344,0.06690254
28774,14278,79587,0.066363916
28775,14278,80215,0.054604042
28776,14278,426067,0.053842574
28777,14278,14351,0.053277783
28778,14283,17332,0.15204918
28779,14283,11665,0.08937948
28780,14283,76203,0.069006376
28781,14283,1722,0.0656261
28782,14283,335,0.060994383
28783,14283,14293,0.05727817
28784,14283,9833,0.056894425
28785,14283,9889,0.056160092
28786,1430,6978,0.11389811
28787,1430,7304,0.10009417
28788,1430,2749,0.09891082
28789,1430,7461,0.078627616
28790,1430,11374,0.078128844
28791,1430,177,0.075854905
28792,1430,11065,0.07423937
28793,1430,39800,0.06751587
28794,14306,89325,0.12524828
28795,14306,28178,0.09078182
28796,14306,394047,0.0875358
28797,14306,83770,0.08322404
28798,14306,13053,0.08163721
28799,14306,15189,0.07799467
28800,14306,12220,0.074895926
28801,14306,10481,0.071417004
28802,14325,11170,0.28036353
28803,14325,232679,0.18025488
28804,14325,9563,0.16801783
28805,14325,56601,0.16762076
28806,14325,59728,0.16224042
28807,14325,9766,0.157942
28808,14325,10637,0.154466
28809,14325,14709,0.14037797
28810,1440,10998,0.1626627
28811,1440,688,0.11548319
28812,1440,82505,0.112514876
28813,1440,2539,0.111964926
28814,1440,252680,0.10206492
28815,1440,28029,0.098884545
28816,1440,10683,0.096129104
28817,1440,9787,0.09519073
28818,14405,10776,0.1072039
28819,14405,14662,0.105656154
28820,14405,354624,0.09164663
28821,14405,22102,0.08544768
28822,14405,90,0.07543608
28823,14405,28178,0.07389004
28824,14405,11956,0.070890166
28825,14405,11775,0.06935029
28826,14411,38319,0.16253537
28827,14411,10549,0.14088635
28828,14411,10198,0.115385026
28829,14411,10196,0.11297792
28830,14411,215211,0.1110837
28831,14411,3604,0.10095097
28832,14411,11137,0.0985988
28833,14411,3170,0.09757751
28834,144340,239571,0.098494045
28835,144340,453,0.09746492
28836,144340,62211,0.07693644
28837,144340,11004,0.060489524
28838,144340,14325,0.05853145
28839,144340,10642,0.058120742
28840,144340,10947,0.05390444
28841,144340,13991,0.05381629
28842,14474,1412,0.1314364
28843,14474,109729,0.09802616
28844,14474,9869,0.09378215
28845,14474,1259,0.0789096
28846,14474,241251,0.07813534
28847,14474,1378,0.076452225
28848,14474,639,0.07637011
28849,14474,16205,0.076035686
28850,14517,12155,0.13931471
28851,14517,116711,0.1274233
28852,14517,38319,0.11804546
28853,14517,191714,0.11752536
28854,14517,1024,0.11655588
28855,14517,34584,0.11596206
28856,14517,68735,0.094198085
28857,14517,879,0.09244051
28858,14544,37710,0.0749515
28859,14544,9548,0.07377952
28860,14544,90369,0.07222373
28861,14544,8909,0.070907675
28862,14544,77174,0.06422622
28863,14544,14799,0.0597305
28864,14544,184345,0.058465406
28865,14544,11600,0.05683716
28866,14577,10950,0.10953188
28867,14577,21494,0.10538476
28868,14577,13064,0.09768516
28869,14577,40494,0.08458707
28870,14577,11374,0.07773453
28871,14577,35169,0.073562436
28872,14577,9398,0.06806834
28873,14577,49520,0.06779224
28874,146203,38358,0.1334535
28875,146203,2667,0.12698944
28876,146203,72571,0.115633145
28877,146203,13025,0.11255794
28878,146203,299245,0.112164475
28879,146203,79316,0.105099015
28880,146203,82990,0.096338905
28881,146203,10585,0.09571493
28882,14624,291870,0.21977879
28883,14624,9992,0.16482665
28884,14624,10283,0.14242646
28885,14624,10285,0.13278069
28886,14624,9730,0.13258334
28887,14624,10225,0.12619908
28888,14624,86304,0.110240266
28889,14624,118,0.10761866
28890,146631,71469,0.16750918
28891,146631,299687,0.15156493
28892,146631,50321,0.13140582
28893,146631,11260,0.12762734
28894,146631,205126,0.12609208
28895,146631,9982,0.12143638
28896,146631,228161,0.11592552
28897,146631,4965,0.11563043
28898,14709,232679,0.26205656
28899,14709,9563,0.24632087
28900,14709,11170,0.1960803
28901,14709,21801,0.18737198
28902,14709,9766,0.18462253
28903,14709,10637,0.15849122
28904,14709,59728,0.14267059
28905,14709,22881,0.14040011
28906,14846,291,0.09057189
28907,14846,37165,0.07830312
28908,14846,176074,0.072056085
28909,14846,18602,0.06848812
28910,14846,290391,0.0662769
28911,14846,14199,0.06149345
28912,14846,38303,0.056393042
28913,14846,9034,0.055882063
28914,14869,72559,0.29465592
28915,14869,205584,0.108929075
28916,14869,846,0.094802015
28917,14869,11544,0.09381359
28918,14869,10090,0.09378536
28919,14869,435,0.090238065
28920,14869,203801,0.0893299
28921,14869,9884,0.084876716
28922,14877,302579,0.10869863
28923,14877,44115,0.069595724
28924,14877,264656,0.06385339
28925,14877,79587,0.063776776
28926,14877,260947,0.061965287
28927,14877,14369,0.061645668
28928,14877,325373,0.058348473
28929,14877,15644,0.057824913
28930,149,9659,0.14520703
28931,149,9912,0.12272341
28932,149,10718,0.09121972
28933,149,1547,0.088240385
28934,149,97367,0.08417129
28935,149,2287,0.076752506
28936,149,20504,0.07554247
28937,149,12162,0.06999694
28938,14914,321741,0.09499372
28939,14914,14325,0.076580815
28940,14914,25189,0.06824847
28941,14914,56601,0.065083675
28942,14914,45324,0.06390276
28943,14914,1073,0.052513923
28944,14914,44639,0.051145818
28945,14914,318846,0.05005596
28946,1495,89,0.12558174
28947,1495,13491,0.117064185
28948,1495,316152,0.11612131
28949,1495,38543,0.105918795
28950,1495,38319,0.10544013
28951,1495,5494,0.094690226
28952,1495,762,0.09455294
28953,1495,8840,0.092560284
28954,150211,11324,0.117064305
28955,150211,12201,0.11452226
28956,150211,98568,0.09593203
28957,150211,335866,0.08684873
28958,150211,24869,0.08503262
28959,150211,9902,0.0838465
28960,150211,9532,0.074706174
28961,150211,11531,0.07402059
28962,15028,16340,0.060824685
28963,15028,14337,0.05449265
28964,15028,14538,0.05439145
28965,15028,12586,0.05435391
28966,15028,48463,0.053677082
28967,15028,28902,0.052710664
28968,15028,11141,0.05224552
28969,15028,105,0.051870767
28970,15049,49081,0.10451174
28971,15049,13389,0.09564353
28972,15049,1710,0.09052337
28973,15049,2207,0.08668232
28974,15049,64688,0.08643141
28975,15049,2088,0.08543922
28976,15049,1422,0.0813087
28977,15049,15198,0.08056803
28978,15059,85446,0.22237472
28979,15059,254024,0.20138012
28980,15059,13948,0.18544346
28981,15059,57157,0.16778438
28982,15059,252512,0.1601224
28983,15059,345,0.14727159
28984,15059,8984,0.1351366
28985,15059,60421,0.12712152
28986,15067,20322,0.12767042
28987,15067,21345,0.100694686
28988,15067,11901,0.09500609
28989,15067,44638,0.08935077
28990,15067,9016,0.08862702
28991,15067,1251,0.08795229
28992,15067,2059,0.082724206
28993,15067,69848,0.08239115
28994,15092,13184,0.104887635
28995,15092,342521,0.10015931
28996,15092,1948,0.097407974
28997,15092,10643,0.09310479
28998,15092,96,0.0924257
28999,15092,9573,0.088439
29000,15092,385736,0.084954284
29001,15092,264999,0.08159786
29002,15189,171759,0.14397971
29003,15189,10994,0.11350718
29004,15189,196867,0.09226264
29005,15189,89325,0.09165809
29006,15189,120467,0.090882726
29007,15189,10741,0.089019574
29008,15189,159824,0.083924085
29009,15189,10992,0.08356812
29010,152,172,0.32941905
29011,152,174,0.25739774
29012,152,154,0.25404647
29013,152,168,0.2047146
29014,152,188927,0.19349663
29015,152,200,0.18789
29016,152,157,0.18348913
29017,152,54138,0.17329791
29018,15208,1989,0.11859923
29019,15208,10436,0.101735294
29020,15208,9007,0.07680934
29021,15208,65057,0.07482157
29022,15208,36811,0.06835609
29023,15208,272724,0.066878535
29024,15208,253261,0.06615535
29025,15208,61891,0.062298346
29026,15256,79587,0.17224266
29027,15256,62838,0.16730665
29028,15256,311,0.14344925
29029,15256,25461,0.14342093
29030,15256,1844,0.11490272
29031,15256,1833,0.10809718
29032,15256,5,0.10475321
29033,15256,9685,0.100201
29034,152599,6557,0.18197477
29035,152599,9819,0.16230305
29036,152599,167073,0.147023
29037,152599,10683,0.13993734
29038,152599,9030,0.1331703
29039,152599,4347,0.13244838
29040,152599,241239,0.13049857
29041,152599,8272,0.12792766
29042,152742,68727,0.12811042
29043,152742,210860,0.11851634
29044,152742,70670,0.10139082
29045,152742,6016,0.081837565
29046,152742,549,0.08083377
29047,152742,304357,0.08033236
29048,152742,2771,0.07727063
29049,152742,10028,0.075431205
29050,153,251471,0.11236349
29051,153,6116,0.10952266
29052,153,11374,0.101521134
29053,153,37165,0.090450525
29054,153,256924,0.0871664
29055,153,688,0.08472881
29056,153,11959,0.081472464
29057,153,284296,0.08104121
29058,15301,9713,0.12867607
29059,15301,13812,0.06689799
29060,15301,12088,0.06399454
29061,15301,11439,0.062600665
29062,15301,577,0.06236224
29063,15301,28665,0.06017467
29064,15301,38357,0.058152556
29065,15301,129,0.057381473
29066,153795,25636,0.12845762
29067,153795,7445,0.12794133
29068,153795,164457,0.12247062
29069,153795,1587,0.122429416
29070,153795,2196,0.12037052
29071,153795,76025,0.11152063
29072,153795,8272,0.10687118
29073,153795,627,0.10666486
29074,1555,5038,0.18523431
29075,1555,9352,0.13869755
29076,1555,77495,0.13163066
29077,1555,2501,0.10060105
29078,1555,107811,0.099548124
29079,1555,10642,0.0936058
29080,1555,10571,0.088419326
29081,1555,84318,0.08713377
29082,15624,62215,0.22948015
29083,15624,84174,0.17993498
